date,hour,minute,KRSP,UTSP,MPSG,USCG,UTFG
30,8,45,7,0,0,0,29
30,8,50,5,0,0,0,28
30,8,55,5,0,0,0,29
30,9,0,5,0,0,0,26
30,9,5,6,0,0,7,21
30,9,10,6,0,0,7,22
30,9,15,6,0,0,8,21
30,9,20,5,0,0,9,21
30,9,25,6,0,0,10,21
30,9,30,6,0,0,9,20
30,9,35,5,0,0,9,19
30,9,40,3,0,0,10,22
30,9,45,3,0,0,11,19
30,9,50,2,0,0,10,19
30,9,55,3,0,0,8,19
30,10,0,4,0,0,8,18
30,10,5,4,0,0,7,18
30,10,10,5,0,0,5,19
30,10,15,6,0,0,3,18
30,10,20,6,0,0,2,21
30,10,25,6,0,0,3,23
30,10,30,7,0,0,4,27
30,10,35,7,0,0,6,26
30,10,40,7,0,0,6,27
30,10,45,7,0,0,5,28
30,10,50,7,0,0,8,26
30,10,55,8,0,0,8,25
30,11,0,7,0,0,8,27
30,11,5,7,0,5,9,25
30,11,10,7,0,11,10,26
30,11,15,7,0,13,10,27
30,11,20,7,0,18,11,23
30,11,25,5,0,20,12,24
30,11,30,6,0,21,12,26
30,11,35,5,0,23,12,30
30,11,40,6,0,24,13,32
30,11,45,6,0,28,14,31
30,11,50,8,0,28,12,31
30,11,55,8,0,27,13,34
30,12,0,8,0,27,13,35
30,12,5,8,0,26,13,38
30,12,10,7,0,26,11,36
30,12,15,7,0,25,8,37
30,12,20,7,0,21,8,36
30,12,25,10,0,20,9,35
30,12,30,10,0,17,9,39
30,12,35,11,0,17,8,41
30,12,40,11,0,15,9,41
30,12,45,11,0,14,9,39
30,12,50,13,0,11,8,40
30,12,55,14,0,10,9,40
30,13,0,13,0,8,8,40
30,13,5,10,0,7,8,38
30,13,10,10,0,7,8,39
30,13,15,8,0,8,8,36
30,13,20,6,0,9,7,37
30,13,25,6,0,8,9,39
30,13,30,6,0,5,9,39
30,13,35,6,0,5,9,39
30,13,40,5,0,7,8,38
30,13,45,3,0,6,10,40
30,13,50,3,0,6,11,39
30,13,55,3,0,7,12,37
30,14,0,3,0,11,15,36
30,14,5,3,0,12,15,33
30,14,10,3,0,11,12,34
30,14,15,3,0,14,12,33
30,14,20,5,0,16,12,35
30,14,25,5,0,15,14,35
30,14,30,4,0,14,16,33
30,14,35,4,0,20,18,34
30,14,40,5,0,20,18,36
30,14,45,5,0,20,18,37
30,14,50,6,0,18,18,35
30,14,55,7,0,18,18,34
30,15,0,7,0,17,14,34
30,15,5,7,0,19,16,36
30,15,10,7,0,21,16,40
30,15,15,8,0,20,15,44
30,15,20,8,0,20,12,43
30,15,25,8,1,21,12,43
30,15,30,10,1,22,14,43
30,15,35,10,1,20,15,47
30,15,40,10,1,18,16,47
30,15,45,12,1,20,18,49
30,15,50,13,1,18,19,55
30,15,55,16,1,19,20,54
30,16,0,19,1,19,19,55
30,16,5,19,1,19,21,65
30,16,10,21,1,18,22,68
30,16,15,23,1,18,22,69
30,16,20,31,1,22,24,70
30,16,25,34,1,22,22,71
30,16,30,35,1,20,21,70
30,16,35,31,1,20,22,71
30,16,40,36,1,17,19,76
30,16,45,36,1,20,18,76
30,16,50,37,1,20,19,76
30,16,55,35,1,22,20,74
30,17,0,46,1,25,20,76
30,17,5,52,1,27,19,74
30,17,10,51,1,23,18,75
30,17,15,60,1,20,18,71
30,17,20,60,1,22,12,67
30,17,25,61,1,22,13,68
30,17,30,61,1,23,17,64
30,17,35,61,1,28,18,64
30,17,40,60,1,32,19,67
30,17,45,53,1,35,19,74
30,17,50,53,1,36,20,75
30,17,55,51,1,35,21,72
30,18,0,51,1,35,21,70
30,18,5,51,1,39,24,74
30,18,10,49,1,41,24,77
30,18,15,45,1,38,26,79
30,18,20,40,1,36,26,82
30,18,25,39,1,39,27,82
30,18,30,38,1,42,31,83
30,18,35,37,1,42,38,87
30,18,40,37,1,41,37,89
30,18,45,37,1,42,38,86
30,18,50,38,1,38,40,86
30,18,55,36,1,37,34,89
30,19,0,39,1,33,34,87
30,19,5,42,1,35,35,86
30,19,10,43,1,37,36,87
30,19,15,34,1,35,33,86
30,19,20,33,1,33,33,87
30,19,25,34,1,33,33,85
30,19,30,34,1,28,31,87
30,19,35,35,1,27,31,84
30,19,40,34,1,23,33,79
30,19,45,39,1,17,30,79
30,19,50,40,1,14,30,81
30,19,55,39,1,11,27,76
30,20,0,41,1,5,24,78
30,20,5,44,1,4,18,75
30,20,10,46,1,4,17,73
30,20,15,45,1,4,17,72
30,20,20,44,1,4,15,76
30,20,25,45,1,4,14,76
30,20,30,44,1,4,15,81
30,20,35,42,1,4,15,78
30,20,40,42,1,4,14,78
30,20,45,42,1,4,13,75
30,20,50,40,1,4,11,77
30,20,55,38,1,4,10,75
30,21,0,27,1,4,8,77
1,7,0,0,0,0,0,0
1,7,5,0,0,0,0,7
1,7,10,0,0,0,0,15
1,7,15,0,0,0,0,18
1,7,20,0,0,0,0,22
1,7,25,0,0,0,0,23
1,7,30,1,0,0,0,24
1,7,35,3,0,0,0,26
1,7,40,5,0,0,0,28
1,7,45,5,0,0,0,28
1,7,50,9,0,0,0,28
1,7,55,10,0,0,0,31
1,8,0,12,0,0,0,31
1,8,5,12,0,0,0,32
1,8,10,12,0,0,0,36
1,8,15,12,0,0,0,38
1,8,20,13,0,0,0,40
1,8,25,11,0,0,0,38
1,8,30,12,0,0,0,40
1,8,35,11,0,0,0,34
1,8,40,11,0,0,0,33
1,8,45,10,0,0,0,34
1,8,50,10,0,0,0,33
1,8,55,11,0,0,0,32
1,9,0,9,0,0,1,29
1,9,5,9,0,0,3,27
1,9,10,7,0,0,5,25
1,9,15,6,0,0,6,23
1,9,20,6,0,0,8,24
1,9,25,6,0,0,8,24
1,9,30,5,0,0,11,27
1,9,35,6,0,0,13,28
1,9,40,6,0,0,12,32
1,9,45,5,0,0,11,34
1,9,50,6,0,0,12,35
1,9,55,6,0,0,12,38
1,10,0,7,0,0,12,37
1,10,5,5,0,0,14,37
1,10,10,5,0,0,15,37
1,10,15,7,0,0,15,39
1,10,20,4,0,0,14,36
1,10,25,3,0,0,13,42
1,10,30,4,0,0,13,43
1,10,35,5,0,0,14,45
1,10,40,5,0,0,14,45
1,10,45,6,0,0,12,42
1,10,50,6,0,0,14,40
1,10,55,6,0,0,16,38
1,11,0,6,0,0,16,39
1,11,5,5,0,14,16,40
1,11,10,4,0,17,14,42
1,11,15,3,0,19,10,37
1,11,20,3,0,23,11,35
1,11,25,3,0,23,11,35
1,11,30,3,0,24,11,36
1,11,35,4,0,24,12,38
1,11,40,4,0,24,12,41
1,11,45,5,0,26,9,39
1,11,50,5,0,26,10,37
1,11,55,6,0,25,12,37
1,12,0,7,0,27,13,37
1,12,5,6,0,27,12,38
1,12,10,8,0,26,11,39
1,12,15,8,0,26,12,39
1,12,20,9,0,19,11,40
1,12,25,8,0,21,14,42
1,12,30,8,0,21,14,38
1,12,35,8,0,19,14,35
1,12,40,7,0,17,13,34
1,12,45,5,0,16,13,35
1,12,50,4,0,17,12,35
1,12,55,4,0,16,9,34
1,13,0,4,0,12,7,35
1,13,5,4,0,11,8,28
1,13,10,4,0,6,11,26
1,13,15,5,0,6,12,25
1,13,20,4,0,7,9,28
1,13,25,4,0,7,8,29
1,13,30,3,0,7,9,27
1,13,35,2,0,7,8,23
1,13,40,2,0,6,8,26
1,13,45,2,0,6,10,25
1,13,50,2,0,6,10,28
1,13,55,2,0,6,10,25
1,14,0,2,0,7,9,25
1,14,5,2,0,8,9,24
1,14,10,1,0,9,8,24
1,14,15,1,0,12,10,30
1,14,20,1,0,10,10,34
1,14,25,1,0,10,8,40
1,14,30,1,0,9,7,41
1,14,35,4,0,9,5,42
1,14,40,6,0,9,5,44
1,14,45,8,0,9,6,45
1,14,50,10,0,7,6,46
1,14,55,13,0,7,6,50
1,15,0,13,0,7,5,47
1,15,5,14,0,8,6,50
1,15,10,17,0,10,7,50
1,15,15,18,0,11,7,53
1,15,20,18,0,16,10,59
1,15,25,18,0,16,11,61
1,15,30,21,0,17,11,58
1,15,35,23,0,17,12,55
1,15,40,23,0,13,13,50
1,15,45,24,0,13,12,48
1,15,50,23,0,14,12,49
1,15,55,23,0,15,12,47
1,16,0,22,0,17,14,50
1,16,5,28,0,19,12,54
1,16,10,27,0,18,13,60
1,16,15,27,0,26,16,62
1,16,20,29,0,24,16,65
1,16,25,31,0,29,16,65
1,16,30,31,0,31,17,70
1,16,35,31,0,30,19,70
1,16,40,31,0,30,21,68
1,16,45,32,0,30,20,71
1,16,50,35,0,30,19,70
1,16,55,37,0,30,20,73
1,17,0,37,0,29,22,71
1,17,5,37,0,31,21,71
1,17,10,38,0,32,22,75
1,17,15,41,0,35,25,73
1,17,20,45,0,35,26,73
1,17,25,50,0,34,27,74
1,17,30,50,0,34,21,86
1,17,35,52,0,36,23,85
2,7,0,0,0,0,0,0
2,7,5,0,0,0,0,9
2,7,10,0,0,0,0,11
2,7,15,0,0,0,0,11
2,7,20,0,0,0,0,14
2,7,25,0,0,0,0,16
2,7,30,2,0,0,0,17
2,7,35,5,0,0,0,21
2,7,40,8,0,0,0,23
2,7,45,8,0,0,0,25
2,7,50,8,0,0,0,29
2,7,55,8,0,0,0,30
2,8,0,8,0,0,0,31
2,8,5,9,0,0,0,28
2,8,10,9,0,0,0,33
2,8,15,8,0,0,0,36
2,8,20,8,0,0,0,38
2,8,25,9,0,0,0,40
2,8,30,9,0,0,0,39
2,8,35,8,0,0,0,37
2,8,40,8,0,0,0,36
2,8,45,10,0,0,0,35
2,8,50,10,0,0,0,36
2,8,55,10,0,0,0,35
2,9,0,10,0,0,0,33
2,9,5,10,0,0,4,31
2,9,10,9,0,0,6,29
2,9,15,9,0,0,7,26
2,9,20,8,0,0,9,25
2,9,25,7,0,0,9,28
2,9,30,6,0,0,9,28
2,9,35,6,0,0,10,29
2,9,40,4,0,0,10,26
2,9,45,6,0,0,10,25
2,9,50,6,0,0,12,24
2,9,55,6,0,0,13,23
2,10,0,5,0,0,14,26
2,10,5,5,0,0,13,28
2,10,10,5,0,0,12,30
2,10,15,5,0,0,11,28
2,10,20,5,0,0,12,27
2,10,25,9,0,0,12,29
2,10,30,9,0,0,10,31
2,10,35,10,0,0,11,33
2,10,40,11,0,0,11,34
2,10,45,11,0,0,12,38
2,10,50,11,0,0,14,38
2,10,55,11,0,0,17,42
2,11,0,12,0,0,18,42
2,11,5,12,0,8,17,48
2,11,10,12,0,9,17,41
2,11,15,11,0,10,15,40
2,11,20,9,0,10,16,40
2,11,25,9,0,12,16,38
2,11,30,7,0,15,16,38
2,11,35,5,0,16,16,45
2,11,40,6,0,16,15,43
2,11,45,7,0,18,15,46
2,11,50,8,0,20,17,48
2,11,55,10,0,20,17,48
2,12,0,11,0,20,17,50
2,12,5,12,0,21,17,51
2,12,10,12,0,17,19,52
2,12,15,13,0,15,21,54
2,12,20,14,0,15,19,55
2,12,25,15,0,13,19,58
2,12,30,14,0,12,20,55
2,12,35,12,0,13,19,50
2,12,40,12,0,13,16,51
2,12,45,10,0,13,17,50
2,12,50,11,0,11,16,49
2,12,55,11,0,11,17,52
2,13,0,9,0,11,17,54
2,13,5,7,0,12,18,50
2,13,10,6,0,9,18,49
2,13,15,6,0,9,18,49
2,13,20,6,0,8,18,50
2,13,25,6,0,13,18,53
2,13,30,7,0,14,18,55
2,13,35,7,0,17,18,52
2,13,40,4,0,15,14,54
2,13,45,5,0,14,17,53
2,13,50,8,0,14,16,52
2,13,55,6,0,17,14,57
2,14,0,7,0,17,13,61
2,14,5,11,0,16,12,62
2,14,10,11,0,15,15,63
2,14,15,11,0,20,15,64
2,14,20,10,0,20,15,66
2,14,25,8,0,22,17,65
2,14,30,9,0,23,16,69
2,14,35,12,0,23,17,73
2,14,40,12,0,19,21,70
2,14,45,12,0,19,23,70
2,14,50,13,0,20,24,70
2,14,55,13,0,19,24,70
2,15,0,15,0,16,20,78
2,15,5,17,0,16,21,78
2,15,10,22,0,14,22,78
2,15,15,24,0,16,19,80
2,15,20,25,0,16,19,81
2,15,25,25,0,18,20,80
2,15,30,25,0,17,20,80
2,15,35,27,0,18,21,79
2,15,40,25,0,17,23,83
2,15,45,27,0,19,21,85
2,15,50,29,0,20,20,82
2,15,55,30,0,18,20,89
2,16,0,30,0,20,20,100
2,16,5,32,0,20,22,98
2,16,10,37,0,21,20,105
2,16,15,36,0,21,19,107
2,16,20,38,0,20,21,104
2,16,25,44,0,25,21,101
2,16,30,51,0,27,21,96
2,16,35,56,0,27,22,99
2,16,40,59,0,25,26,101
2,16,45,67,0,26,26,97
2,16,50,77,0,25,24,95
2,16,55,81,0,26,24,90
2,17,0,85,0,29,23,87
2,17,5,91,0,30,23,86
2,17,10,79,0,33,22,88
2,17,15,77,0,36,25,88
2,17,20,73,0,32,27,80
2,17,25,79,0,34,24,80
2,17,30,82,0,36,26,81
2,17,35,80,0,39,25,75
2,17,40,78,0,37,27,78
2,17,45,70,0,32,26,80
2,17,50,72,0,35,23,83
2,17,55,71,0,33,21,83
2,18,0,68,0,29,22,81
2,18,5,69,0,31,22,86
2,18,10,64,0,35,22,87
2,18,15,61,0,36,23,93
2,18,20,58,0,39,28,96
2,18,25,60,0,35,26,98
2,18,30,63,0,35,21,99
2,18,35,65,0,32,21,102
2,18,40,63,0,30,21,95
2,18,45,62,0,29,20,92
2,18,50,63,0,32,22,95
2,18,55,67,0,33,24,94
2,19,0,68,0,29,25,92
2,19,5,72,0,28,26,92
2,19,10,66,0,28,26,94
2,19,15,55,0,29,25,95
2,19,20,53,0,26,24,93
2,19,25,52,0,26,25,89
2,19,30,57,0,26,23,90
2,19,35,56,0,23,23,88
2,19,40,54,0,23,27,86
2,19,45,53,0,20,28,81
2,19,50,48,0,20,29,81
2,19,55,44,0,20,28,79
2,20,0,43,0,8,32,78
2,20,5,46,0,3,27,81
2,20,10,47,0,2,24,84
2,20,15,46,0,2,25,90
2,20,20,45,0,2,23,97
2,20,25,43,0,2,23,98
2,20,30,42,0,2,22,99
2,20,35,42,0,2,21,96
2,20,40,41,0,2,21,95
2,20,45,40,0,2,19,99
2,20,50,37,0,2,16,100
2,20,55,35,0,2,14,104
2,21,0,32,0,2,13,103
2,21,5,25,0,2,7,103
2,21,10,25,0,2,7,102
2,21,15,22,0,2,7,93
2,21,20,21,0,2,7,92
2,21,25,21,0,2,7,89
2,21,30,21,0,2,7,82
2,21,35,21,0,2,7,80
2,21,40,21,0,2,7,78
2,21,45,21,0,2,7,74
2,21,50,21,0,2,7,71
2,21,55,21,0,2,7,69
2,22,0,21,0,2,7,62
2,23,0,21,0,2,7,62
3,7,0,0,0,0,0,1
3,7,5,0,0,0,0,13
3,7,10,0,0,0,0,16
3,7,15,0,0,0,0,22
3,7,20,0,0,0,0,25
3,7,25,0,0,0,0,28
3,7,30,1,0,0,0,28
3,7,35,1,0,0,0,30
3,7,40,3,0,0,0,31
3,7,45,5,0,0,0,32
3,7,50,6,0,0,0,38
3,7,55,8,0,0,0,40
3,8,0,8,0,0,0,39
3,8,5,8,0,0,0,37
3,8,10,8,0,0,0,36
3,8,15,8,0,0,0,38
3,8,20,8,0,0,0,35
3,8,25,8,0,0,0,35
3,8,30,6,0,0,0,36
3,8,35,6,0,0,0,33
3,8,40,6,0,0,0,31
3,8,45,6,0,0,0,25
3,8,50,8,0,0,0,24
3,8,55,6,0,0,0,24
3,9,0,6,0,0,0,25
3,9,5,7,0,0,0,24
3,9,10,8,0,0,0,22
3,9,15,7,0,0,0,26
3,9,20,7,0,0,0,28
3,9,25,5,0,0,0,30
3,9,30,5,0,0,4,28
3,9,35,6,0,0,8,29
3,9,40,5,0,0,8,30
3,9,45,3,0,0,8,29
3,9,50,3,0,0,8,30
3,9,55,3,0,0,10,31
3,10,0,3,0,0,11,38
3,10,5,1,0,0,13,41
3,10,10,1,0,0,14,43
4,7,0,0,0,0,0,1
4,7,5,0,0,0,0,6
4,7,10,0,0,0,0,9
4,7,15,0,0,0,0,17
4,7,20,0,0,0,0,21
4,7,25,0,0,0,0,21
4,7,30,0,0,0,0,21
4,7,35,2,0,0,0,24
4,7,40,3,0,0,0,28
4,7,45,3,0,0,0,31
4,7,50,4,0,0,0,32
4,7,55,7,0,0,0,33
4,8,0,9,0,0,0,34
4,8,5,11,0,0,0,33
4,8,10,11,0,0,0,32
4,8,15,11,0,0,0,31
4,8,20,11,0,0,0,32
4,8,25,11,0,0,0,32
4,8,30,9,0,0,0,29
4,8,35,9,0,0,0,30
4,8,40,7,0,0,0,31
4,8,45,4,0,0,0,30
4,8,50,4,0,0,0,30
4,8,55,4,0,0,0,29
4,9,0,4,0,0,0,29
4,9,5,5,0,0,0,27
4,9,10,5,0,0,5,28
4,9,15,5,0,0,5,27
4,9,20,3,0,0,6,30
4,9,25,3,0,0,6,29
4,9,30,2,0,0,6,30
4,9,35,2,0,0,7,28
4,9,40,3,0,0,8,28
4,9,45,3,0,0,7,29
4,9,50,3,0,0,7,32
4,9,55,6,0,0,7,31
4,10,0,6,0,0,6,34
4,10,5,7,0,0,5,37
4,10,10,7,0,0,5,41
4,10,15,9,0,0,6,36
4,10,20,10,0,0,5,34
4,10,25,10,0,0,4,39
4,10,30,12,0,0,5,37
4,10,35,12,0,0,4,37
4,10,40,11,0,0,6,43
4,10,45,12,0,0,7,48
4,10,50,10,0,0,7,49
4,10,55,11,0,0,9,49
4,11,0,10,0,0,9,50
4,11,5,10,0,0,6,51
4,11,10,10,0,0,6,49
4,11,15,9,0,0,8,49
4,11,20,7,0,0,7,50
4,11,25,7,0,0,7,47
4,11,30,8,0,0,6,40
4,11,35,7,0,2,6,46
4,11,40,7,0,3,6,49
4,11,45,7,0,5,4,49
4,11,50,6,0,10,3,44
4,11,55,6,0,11,6,42
4,12,0,7,0,11,4,40
4,12,5,6,0,12,7,42
4,12,10,7,0,13,7,42
4,12,15,10,0,13,8,43
4,12,20,10,0,15,8,41
4,12,25,10,0,18,9,42
4,12,30,9,0,16,9,41
4,12,35,10,0,15,9,42
4,12,40,14,0,15,10,40
4,12,45,12,0,16,10,38
4,12,50,13,0,17,10,38
4,12,55,12,0,17,10,37
4,13,0,11,0,18,14,36
4,13,5,11,0,16,13,38
4,13,10,11,0,15,14,39
4,13,15,11,0,16,13,38
4,13,20,9,0,14,13,38
4,13,25,11,0,14,12,39
4,13,30,11,0,15,9,40
4,13,35,15,0,8,8,37
4,13,40,17,0,7,7,35
4,13,45,12,0,5,7,38
4,13,50,14,0,13,6,39
4,13,55,14,0,13,6,37
4,14,0,16,0,14,5,39
4,14,5,15,0,15,5,43
4,14,10,13,0,15,5,45
4,14,15,14,0,15,4,49
4,14,20,14,0,15,8,49
4,14,25,13,0,15,12,50
4,14,30,14,0,16,12,50
4,14,35,16,0,17,12,51
4,14,40,13,0,17,13,54
4,14,45,13,0,17,13,55
4,14,50,12,0,19,13,54
4,14,55,9,0,21,14,55
4,15,0,8,0,23,14,55
4,15,5,8,0,23,14,57
4,15,10,11,0,25,14,55
4,15,15,13,0,19,12,58
4,15,20,15,0,18,9,59
4,15,25,15,0,18,6,58
4,15,30,15,0,18,6,60
4,15,35,13,0,18,7,61
4,15,40,13,0,21,8,58
4,15,45,13,0,22,7,62
4,15,50,14,0,22,9,63
4,15,55,19,0,18,10,67
4,16,0,22,0,18,12,66
4,16,5,24,0,22,12,71
4,16,10,27,0,24,14,69
4,16,15,31,0,22,15,69
4,16,20,39,0,26,16,79
4,16,25,51,0,26,15,88
4,16,30,53,0,25,18,93
4,16,35,52,0,25,18,95
4,16,40,54,0,26,19,93
4,16,45,54,0,27,19,97
4,16,50,58,0,24,19,95
4,16,55,61,0,27,16,97
4,17,0,62,0,27,17,98
4,17,5,66,0,25,17,98
4,17,10,61,0,22,16,99
4,17,15,59,0,23,16,100
4,17,20,60,0,23,15,97
4,17,25,61,0,23,14,99
4,17,30,57,0,26,14,95
4,17,35,57,0,26,15,88
4,17,40,56,0,27,16,87
4,17,45,57,0,32,15,85
4,17,50,46,0,28,15,85
4,17,55,45,0,28,18,89
4,18,0,46,0,33,20,87
4,18,5,41,0,34,19,85
4,18,10,39,0,35,22,79
4,18,15,35,0,34,22,82
4,18,20,34,0,33,23,78
4,18,25,34,0,34,23,77
4,18,30,35,0,32,21,78
4,18,35,35,0,29,19,80
4,18,40,35,0,29,21,79
4,18,45,23,0,28,22,83
4,18,50,24,0,28,24,85
4,18,55,27,0,23,24,88
4,19,0,25,0,20,20,88
4,19,5,25,0,22,18,92
4,19,10,26,0,22,19,94
4,19,15,27,0,21,17,92
4,19,20,28,0,22,17,94
4,19,25,28,0,22,17,97
4,19,30,26,0,17,18,98
4,19,35,27,0,17,19,97
4,19,40,22,0,17,15,97
4,19,45,19,0,17,15,102
4,19,50,19,0,16,14,101
4,19,55,18,0,15,16,97
4,20,0,17,0,11,16,98
4,20,5,19,0,4,13,98
4,20,10,17,0,4,17,99
4,20,15,13,0,4,17,95
4,20,20,12,0,4,18,94
4,20,25,13,0,4,15,97
4,20,30,11,0,4,13,98
4,20,35,11,0,4,14,91
4,20,40,10,0,4,12,91
4,20,45,7,0,4,7,95
4,20,50,3,0,4,7,102
4,20,55,1,0,4,7,104
4,21,0,1,0,4,2,99
4,21,5,1,0,4,1,98
4,21,10,1,0,4,1,99
4,21,15,1,0,4,1,102
4,21,20,1,0,4,1,104
4,21,25,1,0,4,1,100
4,21,30,1,0,4,1,99
4,21,35,1,0,4,1,96
4,21,40,1,0,4,1,91
4,21,45,1,0,4,1,84
4,21,50,1,0,4,1,77
4,21,55,1,0,4,1,69
4,22,0,1,0,4,1,55
4,23,0,1,0,4,1,51
5,7,0,0,0,0,0,2
5,7,5,0,0,0,0,3
5,7,10,0,0,0,0,5
5,7,15,0,0,0,0,6
5,7,20,0,0,0,0,8
5,7,25,0,0,0,0,10
5,7,30,0,0,0,0,10
5,7,35,0,0,0,0,10
5,7,40,0,0,0,0,12
5,7,45,0,0,0,0,13
5,7,50,0,0,0,0,16
5,7,55,0,0,0,0,16
5,8,0,0,0,0,0,18
5,8,5,0,0,0,0,17
5,8,10,0,0,0,0,18
5,8,15,0,0,0,0,19
5,8,20,0,0,0,0,18
5,8,25,0,0,0,0,19
5,8,30,0,0,0,0,18
5,8,35,0,0,0,0,18
5,8,40,0,0,0,0,18
5,8,45,0,0,0,0,19
5,8,50,0,0,0,0,16
5,8,55,6,0,0,0,19
5,9,0,9,0,0,0,19
5,9,5,14,0,0,0,20
5,9,10,20,0,0,1,21
5,9,15,23,0,0,1,22
5,9,20,24,0,0,1,23
5,9,25,26,0,0,2,26
5,9,30,27,0,0,2,27
5,9,35,29,0,0,2,26
5,9,40,29,0,0,2,27
5,9,45,29,0,0,2,28
5,9,50,29,0,0,3,28
5,9,55,30,0,0,4,30
5,10,0,32,0,0,5,31
5,10,5,34,0,0,6,31
5,10,10,32,0,0,6,33
5,10,15,35,0,0,5,36
5,10,20,35,0,0,5,36
5,10,25,36,0,0,5,38
5,10,30,35,0,0,5,38
5,10,35,32,0,0,5,41
5,10,40,33,0,0,6,43
5,10,45,30,0,0,6,42
5,10,50,30,0,0,8,40
5,10,55,29,0,0,8,38
5,11,0,29,0,0,8,40
5,11,5,28,0,0,8,42
5,11,10,31,0,0,8,43
5,11,15,32,0,0,9,40
5,11,20,32,0,0,8,44
5,11,25,30,0,0,9,45
5,11,30,31,0,0,9,49
5,11,35,32,0,0,8,48
5,11,40,32,0,0,8,55
5,11,45,29,0,0,6,51
5,11,50,31,0,0,7,49
5,11,55,33,0,0,7,51
5,12,0,19,0,0,7,53
5,12,5,19,0,0,7,51
5,12,10,21,0,0,7,52
5,12,15,21,0,0,7,50
5,12,20,21,0,0,7,49
5,12,25,19,0,0,5,47
5,12,30,18,0,0,4,46
5,12,35,18,0,0,4,46
5,12,40,17,0,0,5,45
5,12,45,17,0,0,5,46
5,12,50,11,0,0,6,47
5,12,55,10,0,0,6,49
5,13,0,9,0,0,7,48
5,13,5,9,0,0,7,44
5,13,10,9,0,0,8,44
5,13,15,11,0,0,9,42
5,13,20,11,0,0,10,41
5,13,25,10,0,0,11,44
5,13,30,14,0,0,11,44
5,13,35,17,0,0,10,44
5,13,40,18,0,0,11,46
5,13,45,21,0,0,13,40
5,13,50,21,0,0,12,40
5,13,55,21,0,0,13,39
5,14,0,22,0,0,14,40
5,14,5,22,0,0,14,39
5,14,10,22,0,0,14,41
5,14,15,22,0,0,15,39
5,14,20,22,0,0,16,44
5,14,25,22,0,0,16,45
5,14,30,20,0,0,18,47
5,14,35,19,0,0,19,48
5,14,40,19,0,0,19,47
5,14,45,19,0,0,19,48
5,14,50,19,0,0,21,48
5,14,55,21,0,0,21,54
5,15,0,21,0,0,21,51
5,15,5,22,0,0,24,55
5,15,10,26,0,0,14,56
5,15,15,25,0,0,14,54
5,15,20,24,0,0,14,55
5,15,25,24,0,0,14,56
5,15,30,24,0,0,14,56
5,15,35,25,0,0,16,53
5,15,40,29,0,0,14,54
5,15,45,30,0,0,15,53
5,15,50,33,0,0,14,52
5,15,55,32,0,0,13,51
5,16,0,33,0,0,15,52
5,16,5,40,0,0,15,50
5,16,10,41,0,0,13,51
5,16,15,43,0,0,16,57
5,16,20,43,0,0,19,61
5,16,25,44,0,0,26,64
5,16,30,50,0,0,26,67
5,16,35,53,0,0,25,69
5,16,40,52,0,0,26,69
5,16,45,55,0,0,27,74
5,16,50,56,0,0,26,76
5,16,55,54,0,0,28,79
5,17,0,47,0,0,28,78
5,17,5,43,0,0,27,82
5,17,10,41,0,0,26,81
5,17,15,49,0,0,26,83
5,17,20,52,0,0,25,83
5,17,25,53,0,0,26,89
5,17,30,53,0,0,25,88
5,17,35,50,0,0,19,92
5,17,40,50,0,0,20,96
5,17,45,51,0,0,17,91
5,17,50,51,0,0,17,91
5,17,55,49,0,0,19,89
5,18,0,49,0,0,21,87
5,18,5,48,0,0,21,82
5,18,10,48,0,0,20,83
5,18,15,47,0,0,18,81
5,18,20,47,0,0,17,81
5,18,25,43,0,0,14,84
5,18,30,40,0,0,14,82
5,18,35,39,0,0,14,84
5,18,40,35,0,0,13,84
5,18,45,33,0,0,12,84
5,18,50,31,0,0,10,84
5,18,55,27,0,0,9,85
5,19,0,26,0,0,4,84
5,19,5,17,0,0,4,80
5,19,10,14,0,0,4,79
5,19,15,14,0,0,4,83
5,19,20,4,0,0,4,84
5,19,25,1,0,0,4,81
5,19,30,1,0,0,4,77
5,19,35,1,0,0,4,79
5,19,40,1,0,0,4,84
5,19,45,1,0,0,4,87
5,19,50,1,0,0,4,86
5,19,55,1,0,0,4,90
5,20,0,1,0,0,4,91
5,20,5,1,0,0,4,92
5,20,10,1,0,0,4,92
5,20,15,1,0,0,4,92
5,20,20,1,0,0,4,92
5,20,25,1,0,0,4,93
5,20,30,1,0,0,4,93
5,20,35,1,0,0,4,89
5,20,40,1,0,0,4,88
5,20,45,1,0,0,4,87
5,20,50,1,0,0,4,87
5,20,55,1,0,0,4,88
5,21,0,1,0,0,4,86
5,21,5,1,0,0,4,92
5,21,10,1,0,0,4,95
5,21,15,1,0,0,4,91
5,21,20,1,0,0,4,89
5,21,25,1,0,0,4,86
5,21,30,1,0,0,4,84
5,21,35,1,0,0,4,81
5,21,40,1,0,0,4,77
5,21,45,1,0,0,4,76
5,21,50,1,0,0,4,75
5,21,55,1,0,0,4,69
5,22,0,1,0,0,4,65
5,23,0,1,0,0,4,56
6,7,0,0,0,0,0,0
6,7,5,0,0,0,0,0
6,7,10,0,0,0,0,4
6,7,15,0,0,0,0,4
6,7,20,0,0,0,0,5
6,7,25,0,0,0,0,5
6,7,30,0,0,0,0,5
6,7,35,0,0,0,0,5
6,7,40,0,0,0,0,5
6,7,45,0,0,0,0,5
6,7,50,0,0,0,0,8
6,7,55,0,0,0,0,8
